ID,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,total_emotions,total_sentiments
28465,0.1333,0.1667,0.0667,0.1333,0.1,0.5,0.5,0.0667,0.2,0.1333,30,14
28469,0.1556,0.1333,0.0667,0.2,0.0444,0.48,0.52,0.2,0.0222,0.1778,45,25
28470,0.0556,0.2222,0.1111,0.1111,0.1111,0.7,0.3,0.2778,0.0,0.1111,18,10
28475,0.0976,0.0488,0.0732,0.2195,0.0976,0.4286,0.5714,0.1707,0.122,0.1707,41,21
28476,0.0769,0.1346,0.0769,0.2115,0.0769,0.7,0.3,0.2885,0.0385,0.0962,52,30
28481,0.0811,0.1892,0.027,0.2973,0.0541,0.4848,0.5152,0.1892,0.027,0.1351,37,33
28484,0.0702,0.1404,0.1404,0.1579,0.0877,0.5,0.5,0.1228,0.0175,0.2632,57,28
28486,0.1124,0.1573,0.0674,0.1461,0.1348,0.4706,0.5294,0.1685,0.0562,0.1573,89,51
28488,0.2143,0.1429,0.1429,0.0714,0.1429,0.5,0.5,0.1429,0.0,0.1429,14,6
28495,0.1333,0.1333,0.0,0.2,0.0,0.5333,0.4667,0.4,0.0,0.1333,15,15
28496,0.1053,0.1316,0.1053,0.1579,0.1053,0.4211,0.5789,0.1053,0.0526,0.2368,38,19
28499,0.1304,0.1087,0.087,0.1957,0.087,0.5385,0.4615,0.1957,0.0435,0.1522,46,26
28501,0.125,0.1562,0.1094,0.1875,0.0469,0.6667,0.3333,0.1719,0.0469,0.1562,64,30
28502,0.1364,0.1818,0.0455,0.1818,0.0,0.4118,0.5882,0.2727,0.0909,0.0909,22,17
28505,0.1538,0.0,0.1538,0.2308,0.0,0.5,0.5,0.2308,0.0,0.2308,13,8
28509,0.0556,0.1667,0.0556,0.2222,0.0556,0.5,0.5,0.1667,0.0,0.2778,18,12
28514,0.0645,0.1613,0.0323,0.1935,0.129,0.4286,0.5714,0.1613,0.0323,0.2258,31,14
28516,0.0755,0.2075,0.0943,0.1509,0.1509,0.4,0.6,0.1509,0.0189,0.1509,53,20
28517,0.0556,0.1667,0.0,0.2222,0.1111,0.3,0.7,0.2222,0.1667,0.0556,18,10
28519,0.12,0.12,0.0667,0.2133,0.0533,0.625,0.375,0.2267,0.04,0.16,75,40
28522,0.0,0.0,0.0,0.3333,0.0,0.5556,0.4444,0.3333,0.0833,0.25,12,9
28523,0.0862,0.1552,0.0345,0.2414,0.0345,0.6667,0.3333,0.2759,0.0345,0.1379,58,30
28526,0.1667,0.0278,0.1667,0.1944,0.0278,0.5556,0.4444,0.1944,0.0556,0.1667,36,18
28529,0.0385,0.1154,0.0385,0.1154,0.1154,0.4444,0.5556,0.2308,0.0385,0.3077,26,18
28531,0.0769,0.3077,0.0769,0.1923,0.0,0.3913,0.6087,0.1923,0.0769,0.0769,26,23
28532,0.0417,0.3333,0.0833,0.125,0.1667,0.3889,0.6111,0.125,0.0417,0.0833,24,18
28535,0.0233,0.3488,0.0233,0.0698,0.1395,0.3462,0.6538,0.0465,0.0465,0.3023,43,26
28536,0.0879,0.1429,0.0769,0.1978,0.0879,0.6552,0.3448,0.2308,0.0659,0.1099,91,29
28547,0.1692,0.0923,0.0154,0.2462,0.0615,0.6552,0.3448,0.2462,0.0769,0.0923,65,29
28550,0.0,0.2308,0.0,0.1538,0.1538,0.4444,0.5556,0.0769,0.0769,0.3077,13,9
28554,0.1605,0.0988,0.1358,0.1728,0.037,0.5208,0.4792,0.1852,0.0,0.2099,81,48
28557,0.0645,0.2258,0.0323,0.2581,0.0645,0.6667,0.3333,0.129,0.0323,0.1935,31,12
28559,0.1429,0.0714,0.0714,0.2857,0.0,0.4286,0.5714,0.2857,0.0,0.1429,14,7
28565,0.125,0.125,0.25,0.125,0.0625,0.75,0.25,0.1562,0.0625,0.0938,32,12
28569,0.125,0.0625,0.0938,0.1875,0.125,0.4737,0.5263,0.25,0.0,0.1562,32,19
28571,0.0625,0.0833,0.0625,0.1458,0.1875,0.5172,0.4828,0.1875,0.0625,0.2083,48,29
28574,0.125,0.1562,0.1562,0.1875,0.0312,0.7647,0.2353,0.2188,0.0312,0.0938,32,17
28579,0.0667,0.3333,0.0,0.1333,0.2,0.2727,0.7273,0.0,0.2,0.0667,15,11
28580,0.0667,0.3333,0.0,0.1333,0.2,0.2727,0.7273,0.0,0.2,0.0667,15,11
28584,0.0968,0.0968,0.0645,0.1935,0.0323,0.4444,0.5556,0.1613,0.0323,0.3226,31,18
28586,0.15,0.15,0.05,0.2,0.1,0.3846,0.6154,0.2,0.05,0.1,20,13
28589,0.0417,0.0833,0.0,0.3333,0.125,0.5385,0.4615,0.2083,0.0417,0.1667,24,13
28593,0.1667,0.1296,0.0741,0.1852,0.0556,0.6957,0.3043,0.2037,0.0185,0.1667,54,23
28599,0.12,0.08,0.04,0.28,0.04,0.6667,0.3333,0.28,0.04,0.12,25,15
28602,0.1,0.1,0.04,0.18,0.1,0.5152,0.4848,0.3,0.0,0.18,50,33
28604,0.0333,0.2333,0.0333,0.1333,0.1333,0.3333,0.6667,0.2,0.0,0.2333,30,18
28606,0.1765,0.0,0.0588,0.2941,0.0,0.875,0.125,0.4118,0.0588,0.0,17,8
28612,0.1,0.15,0.09,0.13,0.12,0.3816,0.6184,0.15,0.03,0.23,100,76
28615,0.0714,0.1429,0.0918,0.1327,0.102,0.58,0.42,0.2041,0.0612,0.1939,98,50
28617,0.08,0.1467,0.0667,0.1867,0.0667,0.5833,0.4167,0.24,0.0533,0.16,75,36
28618,0.0984,0.1311,0.0656,0.1475,0.0984,0.383,0.617,0.1967,0.0492,0.2131,61,47
28621,0.0233,0.2093,0.0,0.1628,0.0698,0.4074,0.5926,0.2558,0.0698,0.2093,43,27
28624,0.0968,0.129,0.1935,0.129,0.129,0.5714,0.4286,0.0968,0.0645,0.1613,31,14
