ID,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,total_emotions,total_sentiments
177,0.0,0.2069,0.0,0.0,0.2414,0.1429,0.8571,0.069,0.1034,0.3793,29,21
178,0.0851,0.1489,0.0213,0.1064,0.1702,0.32,0.68,0.1702,0.0426,0.2553,47,25
179,0.0976,0.1951,0.0244,0.0976,0.2195,0.1667,0.8333,0.0976,0.0732,0.1951,41,24
180,0.0,0.2593,0.0,0.0,0.2222,0.1579,0.8421,0.0741,0.1481,0.2963,27,19
181,0.027,0.2162,0.0,0.0541,0.1892,0.2414,0.7586,0.1081,0.0541,0.3514,37,29
182,0.0566,0.1321,0.0189,0.1698,0.1321,0.3548,0.6452,0.1509,0.0377,0.3019,53,31
183,0.0465,0.2093,0.0,0.0698,0.186,0.2188,0.7812,0.093,0.0465,0.3488,43,32
184,0.0833,0.1458,0.0208,0.1042,0.1458,0.2821,0.7179,0.1458,0.0417,0.3125,48,39
185,0.069,0.069,0.0,0.069,0.1379,0.3478,0.6522,0.2414,0.0345,0.3793,29,23
186,0.0351,0.1754,0.0351,0.0702,0.193,0.1429,0.8571,0.0526,0.1228,0.3158,57,28
187,0.0196,0.1569,0.0,0.0784,0.2549,0.1081,0.8919,0.1569,0.0784,0.2549,51,37
188,0.0385,0.1923,0.0,0.0769,0.2692,0.1071,0.8929,0.0769,0.0385,0.3077,26,28
189,0.0682,0.2273,0.0,0.0455,0.1591,0.2,0.8,0.1136,0.0455,0.3409,44,30
190,0.0333,0.1,0.0,0.1333,0.1667,0.0968,0.9032,0.0333,0.0333,0.5,30,31
191,0.0294,0.1471,0.0294,0.0588,0.2647,0.1154,0.8846,0.0588,0.0588,0.3529,34,26
192,0.0769,0.1923,0.0,0.0385,0.1923,0.1765,0.8235,0.0385,0.1154,0.3462,26,17
193,0.0741,0.2222,0.0,0.1481,0.2593,0.2083,0.7917,0.1111,0.037,0.1481,27,24
194,0.0968,0.2258,0.0323,0.0968,0.2581,0.1667,0.8333,0.0323,0.0323,0.2258,31,24
195,0.069,0.2414,0.0345,0.069,0.1724,0.1905,0.8095,0.1034,0.1034,0.2069,29,21
196,0.0645,0.1935,0.0161,0.0484,0.1452,0.25,0.75,0.0968,0.0968,0.3387,62,36
197,0.0645,0.2903,0.0323,0.0323,0.2258,0.1739,0.8261,0.0645,0.0323,0.2581,31,23
198,0.0816,0.1837,0.0204,0.0816,0.2449,0.1538,0.8462,0.0408,0.0612,0.2857,49,39
199,0.0862,0.1724,0.0345,0.0862,0.1897,0.25,0.75,0.0862,0.0862,0.2586,58,40
200,0.0233,0.2093,0.0465,0.0698,0.1628,0.1667,0.8333,0.0698,0.093,0.3256,43,24
201,0.0,0.2162,0.0,0.0,0.2162,0.027,0.973,0.0,0.0811,0.4865,37,37
202,0.0345,0.1552,0.0345,0.0862,0.2241,0.1429,0.8571,0.0517,0.1207,0.2931,58,35
203,0.0303,0.1515,0.0303,0.0606,0.2727,0.1111,0.8889,0.1515,0.0909,0.2121,33,18
204,0.0,0.2,0.0,0.0,0.2,0.1,0.9,0.0,0.1,0.5,20,20
205,0.0196,0.2353,0.0196,0.098,0.1961,0.1724,0.8276,0.0588,0.1176,0.2549,51,29
206,0.0588,0.1765,0.0294,0.0882,0.1765,0.1818,0.8182,0.0588,0.1176,0.2941,34,22
207,0.0,0.2439,0.0,0.0,0.2683,0.025,0.975,0.0,0.0732,0.4146,41,40
208,0.0,0.3571,0.0,0.0,0.1429,0.0667,0.9333,0.0,0.0714,0.4286,14,15
209,0.0,0.1852,0.0,0.0,0.2963,0.0435,0.9565,0.0,0.0741,0.4444,27,23
210,0.0,0.3333,0.0,0.0556,0.1667,0.1176,0.8824,0.0,0.1111,0.3333,18,17
211,0.0,0.25,0.025,0.0,0.325,0.04,0.96,0.0,0.175,0.225,40,25
212,0.0,0.3182,0.0,0.0909,0.1818,0.125,0.875,0.0909,0.0909,0.2273,22,16
213,0.0182,0.2,0.0364,0.0182,0.3091,0.0741,0.9259,0.0182,0.1091,0.2909,55,27
214,0.0,0.24,0.0,0.04,0.2,0.0952,0.9048,0.0,0.16,0.36,25,21
215,0.0678,0.1864,0.0169,0.1356,0.2542,0.2353,0.7647,0.0678,0.0508,0.2203,59,34
216,0.0,0.2353,0.0588,0.0294,0.3235,0.125,0.875,0.0294,0.1176,0.2059,34,16
217,0.0,0.2653,0.0204,0.0,0.3265,0.0333,0.9667,0.0204,0.1633,0.2041,49,30
218,0.0,0.3667,0.0,0.0,0.2333,0.0769,0.9231,0.0,0.0333,0.3667,30,26
219,0.0182,0.2545,0.0182,0.0364,0.2909,0.1,0.9,0.0182,0.1273,0.2364,55,30
220,0.0256,0.2821,0.0,0.0513,0.2821,0.1154,0.8846,0.0513,0.0769,0.2308,39,26
221,0.0,0.2353,0.0,0.0588,0.2353,0.0769,0.9231,0.0,0.1176,0.3529,17,13
222,0.0455,0.1364,0.0,0.0455,0.1818,0.2353,0.7647,0.1364,0.1818,0.2727,22,17
223,0.0,0.1905,0.0,0.0952,0.2381,0.1053,0.8947,0.0476,0.1429,0.2857,21,19
224,0.0,0.1714,0.0,0.0286,0.3143,0.0323,0.9677,0.0571,0.0571,0.3714,35,31
225,0.0435,0.1739,0.0,0.0435,0.3478,0.0833,0.9167,0.0,0.0,0.3913,23,12
226,0.0,0.3125,0.0,0.125,0.3125,0.1333,0.8667,0.0,0.0625,0.1875,16,15
227,0.0,0.2571,0.0,0.0286,0.3143,0.0588,0.9412,0.0,0.1143,0.2857,35,17
228,0.0,0.24,0.0,0.12,0.36,0.0625,0.9375,0.0,0.04,0.24,25,16
229,0.0,0.15,0.0,0.05,0.3,0.0,1.0,0.0,0.2,0.3,20,16
230,0.0,0.2353,0.0,0.1176,0.2353,0.125,0.875,0.0,0.1176,0.2941,17,16
231,0.0,0.3333,0.0,0.0,0.25,0.0588,0.9412,0.0,0.0417,0.375,24,17
232,0.0678,0.1017,0.0678,0.1356,0.1695,0.3571,0.6429,0.1695,0.0678,0.2203,59,28
233,0.0238,0.2143,0.0,0.0476,0.2619,0.12,0.88,0.0476,0.0476,0.3571,42,25
234,0.0769,0.1795,0.0,0.2051,0.1538,0.2963,0.7037,0.0769,0.0769,0.2308,39,27
235,0.0345,0.2414,0.0,0.069,0.2069,0.1333,0.8667,0.0345,0.069,0.3448,29,30
236,0.0385,0.1923,0.0385,0.0769,0.2308,0.0476,0.9524,0.0385,0.0,0.3846,26,21
237,0.0,0.3043,0.0,0.0435,0.1739,0.0,1.0,0.0,0.0435,0.4348,23,16
238,0.0417,0.2917,0.0,0.125,0.125,0.087,0.913,0.0833,0.0,0.3333,24,23
239,0.0526,0.2105,0.0263,0.1053,0.1316,0.1944,0.8056,0.1053,0.0263,0.3421,38,36
240,0.0714,0.2143,0.0476,0.0714,0.1905,0.16,0.84,0.0952,0.0238,0.2857,42,25
241,0.0645,0.0968,0.0968,0.1129,0.2097,0.2979,0.7021,0.1613,0.0645,0.1935,62,47
242,0.0328,0.2623,0.0656,0.0984,0.1475,0.2973,0.7027,0.1475,0.0492,0.1967,61,37
243,0.0488,0.1463,0.0732,0.122,0.1707,0.2222,0.7778,0.1463,0.0976,0.1951,41,27
244,0.0286,0.1714,0.1143,0.1714,0.1714,0.2593,0.7407,0.1714,0.0,0.1714,35,27
245,0.0,0.2581,0.0645,0.0968,0.1935,0.0952,0.9048,0.0645,0.0968,0.2258,31,21
246,0.0345,0.1724,0.1034,0.1207,0.1207,0.2368,0.7632,0.1379,0.0172,0.2931,58,38
247,0.0303,0.2121,0.0606,0.0909,0.1818,0.2174,0.7826,0.1515,0.0606,0.2121,33,23
248,0.0455,0.2045,0.0682,0.1136,0.2045,0.2174,0.7826,0.1136,0.0682,0.1818,44,23
249,0.0175,0.1754,0.0702,0.1404,0.193,0.2432,0.7568,0.1579,0.0702,0.1754,57,37
250,0.0,0.1707,0.0976,0.1463,0.1951,0.2,0.8,0.122,0.0244,0.2439,41,35
251,0.0811,0.1622,0.1081,0.1081,0.1351,0.3913,0.6087,0.1892,0.0541,0.1622,37,23
252,0.0465,0.2326,0.0465,0.093,0.2791,0.1333,0.8667,0.0465,0.0698,0.186,43,30
253,0.04,0.22,0.04,0.1,0.22,0.25,0.75,0.14,0.06,0.18,50,32
254,0.0,0.2051,0.0513,0.1538,0.1538,0.375,0.625,0.1795,0.1026,0.1538,39,24
255,0.0476,0.1667,0.0952,0.0952,0.1905,0.3667,0.6333,0.1429,0.0238,0.2381,42,30
256,0.0612,0.2041,0.0816,0.1429,0.1224,0.2692,0.7308,0.1224,0.0816,0.1837,49,26
257,0.0784,0.1569,0.098,0.1176,0.1961,0.2581,0.7419,0.1373,0.0588,0.1569,51,31
258,0.0714,0.1429,0.0714,0.1429,0.2619,0.25,0.75,0.119,0.0476,0.1429,42,28
259,0.0328,0.1311,0.1311,0.1148,0.1311,0.3415,0.6585,0.2131,0.082,0.1639,61,41
260,0.0345,0.1379,0.0345,0.069,0.1379,0.3333,0.6667,0.2414,0.069,0.2759,29,24
261,0.0,0.1667,0.0333,0.0333,0.2667,0.15,0.85,0.1,0.1667,0.2333,30,20
262,0.0222,0.1778,0.1111,0.1333,0.1556,0.2692,0.7308,0.1556,0.0444,0.2,45,26
263,0.0323,0.129,0.0645,0.0968,0.129,0.2381,0.7619,0.0968,0.1613,0.2903,31,21
264,0.0217,0.1957,0.087,0.1522,0.1739,0.1667,0.8333,0.1087,0.0652,0.1957,46,30
265,0.037,0.1481,0.1111,0.1667,0.0926,0.3571,0.6429,0.2593,0.0185,0.1667,54,42
266,0.0256,0.1795,0.1026,0.1282,0.1795,0.2963,0.7037,0.1538,0.0769,0.1538,39,27
267,0.0727,0.2,0.0545,0.0727,0.2,0.2692,0.7308,0.0727,0.1091,0.2182,55,26
268,0.05,0.175,0.15,0.15,0.1,0.2188,0.7812,0.175,0.025,0.175,40,32
269,0.025,0.175,0.1,0.1,0.15,0.2857,0.7143,0.125,0.125,0.2,40,21
270,0.0,0.2308,0.0769,0.1282,0.1795,0.1429,0.8571,0.0769,0.0256,0.2821,39,28
271,0.0345,0.2414,0.069,0.069,0.3103,0.1667,0.8333,0.069,0.069,0.1379,29,18
272,0.0143,0.2143,0.0429,0.0429,0.2857,0.0976,0.9024,0.0857,0.1429,0.1714,70,41
273,0.0278,0.2778,0.0278,0.0833,0.25,0.1429,0.8571,0.0833,0.0833,0.1667,36,21
274,0.0,0.225,0.075,0.05,0.275,0.1071,0.8929,0.075,0.075,0.225,40,28
275,0.0,0.2449,0.0612,0.0408,0.3061,0.25,0.75,0.1224,0.0612,0.1633,49,28
276,0.0,0.2083,0.0833,0.0833,0.2083,0.2105,0.7895,0.1667,0.0417,0.2083,24,19
277,0.0,0.2857,0.0952,0.0714,0.2619,0.2143,0.7857,0.0714,0.0476,0.1667,42,28
278,0.0213,0.234,0.0638,0.0638,0.234,0.1935,0.8065,0.0851,0.0851,0.2128,47,31
279,0.0339,0.2203,0.0508,0.0508,0.2542,0.1379,0.8621,0.0847,0.1186,0.1864,59,29
280,0.0,0.2558,0.0465,0.0465,0.1628,0.1071,0.8929,0.0465,0.1163,0.3256,43,28
281,0.0,0.2647,0.0588,0.1176,0.2941,0.1,0.9,0.0588,0.0,0.2059,34,20
